Well_Name,depth_m,Facies,Porosity,reflection_strength,instantaneous_phase,instantaneous_frequency,instantaneous_amplitude,rms_attribute,discontinuity,sweetness,thin_bed_indicator,relative_amp_change_x,relative_amp_change_y
C1,1926.934,1.0,0.20295812940000013,3735.3782,-121.23322,0.015847132,-1952.6466,2542.7468,18.912073,30998.799,0.00033319686,-0.22209048,-0.07517191
C1,1931.225,1.0,0.20568597540000033,3610.6348,-96.75321,0.0151974745,-464.97385,2213.791,19.975313,30078.305,-5.418522e-05,-0.10279993,-0.056079548
C1,1935.516,2.0,0.21044177160000008,3423.9685,-73.27676,0.014412191,873.9316,1990.0492,22.88281,28653.08,-0.0003398543,0.0011920134,-0.030291399
C1,1939.8069999999998,2.0,0.18938742560000027,3252.1863,-51.013386,0.01384743,1855.7955,2024.6981,25.98735,27189.479,-0.00038931635,0.10183521,-0.022062182
C1,1944.098,1.0,0.19396736020000002,3111.9744,-29.622429,0.012776383,2480.6182,2279.2786,29.328743,25819.178,-0.0011695802,0.22235925,-0.045277197
C1,1948.3890000000001,2.0,0.2177966368000003,3065.0027,-9.885982,0.013336614,2867.413,2535.4255,32.02627,25189.502,-0.0006984,0.37588325,-0.10201863
C1,1952.6799999999998,0.0,0.10994405799999993,3121.4297,10.715885,0.014742215,3016.1804,2629.13,31.574257,25364.99,0.00024750485,0.78807265,-0.16033451
C1,1956.971,0.0,0.11394695800000024,3210.8535,33.48907,0.01624329,2688.8923,2523.7874,28.064201,25728.781,0.0010671591,0.4976878,-0.23580027
C1,1961.262,1.0,0.11367448000000017,3299.1406,58.581055,0.016634423,1736.7817,2285.2617,23.77265,26133.393,0.00075891736,0.18899834,-0.23118615
C1,1965.5529999999999,0.0,0.09994432579999958,3289.9238,84.277245,0.016661445,219.3556,2033.4264,21.47779,25835.549,0.00023763573,-0.024531325,-0.16250865
C1,1969.844,0.0,0.10045736520000052,3167.8132,110.015175,0.016928764,-1298.0704,1871.6307,22.84714,24700.914,0.00017707329,-0.18319666,-0.08127391
C1,1974.135,1.0,0.11471933079999976,2928.3445,136.16606,0.017107787,-2131.1672,1850.7168,27.878822,22717.002,0.0007179303,-0.27690467,0.014636159
C1,1978.426,0.0,0.10277434619999971,2614.7566,-17.406515,0.01723817,-2101.4138,1949.96,29.543573,20186.076,0.0022073772,-0.34576705,0.08147144
C1,1982.717,1.0,0.11816350780000061,2231.389,-50.777683,0.016587494,-1595.6051,2051.2576,28.49352,17263.338,0.003317428,-0.23592739,0.13696606
C1,1987.0079999999998,1.0,0.11969222780000098,1878.0109,-85.153984,-0.0026260065,-1327.824,2095.7808,30.594732,14937.746,-0.014678717,-0.123115696,0.21752934
C1,1991.299,0.0,0.10793883300000005,2104.2278,-59.210537,0.012362271,-1803.8793,2092.5427,28.70298,16630.242,0.00016389725,0.028633634,0.14238875
C1,1995.59,1.0,0.11557873300000004,2742.3674,-100.1138,0.01707072,-2458.4553,2079.5251,20.742105,21067.404,0.0031198403,0.068971954,0.10785965
C1,1999.8809999999999,0.0,0.09929286939999961,3502.1453,-133.74364,0.020468356,-2398.9482,2132.777,15.165057,26260.555,0.0036441192,0.05958124,0.10581931
C1,2004.172,0.0,0.05832865579999961,4167.32,-102.12494,0.022445971,-911.2757,2314.2107,13.982562,30674.021,0.0025976186,0.028762579,0.11258944
C1,2008.463,0.0,0.02542018040000002,4518.1875,-67.4513,0.023145802,1617.7681,2570.6702,15.223994,32752.615,0.0010396877,0.014978568,0.12376388
C1,2012.754,0.0,0.08486962919999866,4480.7773,-31.696587,0.023740344,3611.2493,2796.036,16.061644,31998.094,0.0006049739,0.026270786,0.13107292
C1,2017.045,2.0,0.14183349580000176,4104.264,4.9765434,0.025007779,3849.277,2909.4426,17.379045,28846.885,0.0019756362,0.038649797,0.12543066
C1,2021.336,2.0,0.13027149420000025,3460.9258,43.60756,0.027971506,2272.344,2853.0872,20.020908,24005.65,0.00588743,0.049639504,0.10348606
C1,2025.627,2.0,0.12681483200000002,2689.9304,86.816826,0.008851365,159.8487,2613.403,21.294075,18376.092,-0.0119005395,0.07477093,0.03845465
C1,2029.9180000000001,1.0,0.11534755800000192,2120.584,10.490064,0.02310547,-851.76874,2312.2112,21.443598,14049.95,0.0033753307,0.024696985,-0.10522763
C1,2034.2089999999998,2.0,0.17385639739999953,2205.297,-13.817529,0.015534683,11.081421,2167.0447,24.063139,14553.013,-0.0039556846,-0.33826652,-0.11773876
C1,2038.5,2.0,0.13662201939999896,3025.1504,-19.820173,0.022662977,1766.5353,2258.5886,30.188818,19794.62,0.0025851133,-0.1887095,-0.0763785
C1,2042.791,0.0,0.10267395780000009,3931.277,15.18869,0.022989506,2956.6736,2505.891,34.43185,25498.023,0.0019085341,-0.12117306,-0.044020254
C1,2047.0819999999999,0.0,0.1006780332,4668.2817,50.701965,0.022351839,2540.125,2811.1423,31.460861,30222.178,0.0005870446,-0.06521622,-0.035056274
C1,2051.373,0.0,0.10349543240000014,5140.315,85.23019,0.0219601,487.13663,3128.1445,28.472061,33185.207,-2.258923e-06,-0.025746346,-0.039719343
C1,2055.6639999999998,1.0,0.11568231739999982,5375.8755,119.15326,0.021526927,-2071.6604,3435.6365,28.302988,34545.316,-0.0003340953,-0.0062050023,-0.06424785
C1,2059.955,1.0,0.11129837839999988,5361.93,32.407207,0.021237671,-3946.128,3677.6797,28.781923,34185.785,-0.0004002033,0.0062141814,-0.11130754
C1,2064.246,1.0,0.10950916339999954,5179.905,5.214312,0.021470865,-4481.69,3773.7917,29.011644,32706.697,0.00019999861,0.005432407,-0.17091306
C1,2068.537,0.0,0.1029830099999995,4820.9946,-81.618355,0.021249473,-3559.3333,3650.0957,28.932678,30204.205,0.0008699729,-0.010963042,-0.25524333
C1,2072.828,0.0,0.10390355519999998,4329.594,-108.79302,0.022379054,-1744.3724,3294.4675,27.49623,26976.998,0.0032254572,-0.02022314,-0.37844443
C1,2077.1189999999997,0.0,0.10767479839999958,3751.2102,-74.222755,0.0109537365,249.10905,2801.3088,24.262266,23314.541,-0.007325822,0.002153198,-0.5936271
C1,2081.41,3.0,0.1081973614000001,3086.2966,-27.301859,0.013455316,1647.5214,2334.742,21.991386,19299.994,-0.0045861793,-0.08258971,-0.6719532
C1,2085.701,0.0,0.09784863219999997,2623.7058,-36.51662,0.02314362,2123.5764,2011.6605,24.842524,16418.53,0.0046026264,0.070203386,-0.48512098
C1,2089.992,0.0,0.09893443100000017,2132.937,-0.7652855,0.025507146,1677.2749,1819.4731,32.967342,13253.258,0.0055468366,0.09608825,-0.39875856
C1,2094.283,0.0,0.08792974539999993,1749.128,38.63713,0.013176615,784.6713,1654.3939,40.05025,10810.995,-0.008882177,0.021756133,-0.31894636
C1,2098.574,0.0,0.0942940243999995,1510.8698,28.991844,0.029210726,-18.672018,1438.6522,42.637676,9250.933,0.0049595614,-0.005682707,-0.31834617
C1,2102.865,0.0,0.08569608679999949,1477.139,14.11541,0.029499903,-375.71347,1217.1744,39.264458,8963.024,0.003415977,-0.012625019,-0.29305813
C1,2107.156,0.0,0.08897900080000003,1508.0479,-0.3143247,0.029510723,-345.96,1098.0687,36.3548,9079.048,0.0021377166,-0.01834921,-0.29949462
C1,2111.447,0.0,0.09258857859999974,1543.4261,-14.727336,0.029375449,-78.178955,1085.0267,35.499905,9251.538,0.0015064235,0.03852995,-0.2718478
C1,2115.738,0.0,0.09516779919999989,1527.6027,-29.34932,0.025974289,189.60213,1092.7018,37.8304,9134.495,-0.0015174242,0.076514125,-0.19907324
C1,2120.029,1.0,0.11672313380000028,1457.3262,10.77472,0.024343833,427.6298,1075.5558,38.55323,8676.206,-0.0025208953,0.07181791,-0.13666947
C1,2124.3199999999997,1.0,0.12421824019999857,1404.7578,-11.619897,0.02586477,546.6436,1038.13,39.226337,8364.457,-0.0007405807,0.07587131,-0.076553784
C1,2128.611,2.0,0.13577104059999914,1319.9596,28.33496,0.028626742,516.89014,995.97833,43.44902,7921.8267,0.0018393303,0.0719339,-0.003416578
C1,2132.902,2.0,0.12326338579999978,1257.906,12.556408,0.027256794,427.6298,967.9599,47.773502,7586.445,-8.4686755e-05,0.015693704,0.039486766
C1,2137.193,0.0,0.10729895820000034,1273.3414,54.661617,0.027590683,70.58834,960.90265,46.61372,7690.901,-0.00040596593,0.013179581,0.065873265
C1,2141.484,1.0,0.10815958600000015,1314.1224,37.282593,0.029291635,-78.17887,964.12274,45.804043,7989.4185,0.00093571603,0.015056451,0.09060391
C1,2145.775,1.0,0.12085354459999968,1298.9601,-37.46886,0.030324848,11.081421,990.2815,48.517742,7960.4062,0.002511061,-0.28598619,0.060857456
C1,2150.066,1.0,0.12443790139999888,1356.4796,-50.62425,0.028113209,368.1229,1050.7218,51.98762,8356.808,0.0023002976,-0.040433407,-0.034460228
C1,2154.357,1.0,0.13640963440000003,1501.2578,-7.1960893,0.023757586,844.17816,1122.1426,52.474567,9301.169,0.0011179446,-0.072896086,-0.27589145
C1,2158.648,0.0,0.10931248579999991,1607.5973,29.50368,0.009734306,1111.9594,1179.088,51.749065,10042.296,-0.0096433675,-0.16205792,-0.1884294
C1,2162.939,0.0,0.11035165740000004,1748.1979,14.540844,0.009275447,1082.2058,1243.9531,49.070034,11043.508,-0.007907905,-0.3208946,-0.15564959
C1,2167.23,1.0,0.11324965379999972,2059.2886,58.869183,0.02021616,635.90405,1341.1915,40.92519,13077.147,0.0035545144,-0.031719726,0.039241355
C1,2171.5209999999997,1.0,0.11800103859999969,2396.3613,90.0983,0.020236732,11.081421,1486.2812,35.699,15248.891,0.0026251369,0.065936364,0.20073302
C1,2175.812,1.0,0.11740691760000015,2711.0886,61.359188,0.02037884,-911.2757,1702.2428,35.29108,17336.166,0.0010691377,0.104828596,0.31740558
C1,2180.103,0.0,0.08516464239999917,2897.127,32.839603,0.020277953,-1803.8793,1955.3732,36.13286,18618.752,-0.00071493257,0.19918735,0.3307179
C1,2184.3940000000002,0.0,0.06419232919999908,3002.5867,4.1641746,0.022217244,-2398.9485,2142.3809,37.22756,19421.318,-0.00017767324,0.2675207,0.33670914
C1,2188.685,0.0,0.07501628979999997,2968.801,-141.51552,0.025487728,-2279.9346,2180.178,38.445633,19416.86,0.0017749866,0.2344044,0.3351008
C1,2192.976,0.0,0.06667954059999925,2771.2402,-102.14309,0.027594082,-1417.0844,2062.9714,37.681385,18285.727,0.0028271843,0.23411417,0.34098005
C1,2197.267,3.0,0.07839042759999937,2473.5784,-59.516857,0.025953636,-197.19275,1854.1351,35.77371,16422.06,0.00086698215,0.22246309,0.2893611
C1,2201.558,0.0,0.06815336519999989,2141.515,-19.42472,0.0258692,695.4109,1622.3794,33.474827,14261.716,0.0012724068,0.21948262,0.17480938
C1,2205.849,0.0,0.0650166147999994,1795.1315,20.536985,0.020439107,873.93164,1399.6547,31.507917,12013.478,-0.0030897185,0.2577679,0.04596631
C1,2210.14,0.0,0.0757587603999996,1476.7246,-7.8894997,0.020880358,308.61597,1222.2057,29.335436,9977.02,-0.0011250033,0.39067352,-0.0994246
C1,2214.431,0.0,0.07687706019999989,1301.7753,-35.634354,0.022597382,-197.19273,1096.9261,30.408014,8861.173,0.0022712755,0.39948663,-0.22585066
C1,2218.7219999999998,0.0,0.07350307719999932,1167.3524,-0.72682065,0.018147703,-375.71347,991.9909,38.56226,7940.7124,-0.0009204522,0.48582134,-0.31667614
C1,2223.013,0.0,0.06369732500000011,1105.9655,27.307028,0.009840846,-167.43932,965.4079,39.259647,7536.4565,-0.008852462,0.50225,-0.18570872
C1,2227.304,0.0,0.06562824059999976,1107.6456,12.508771,0.021970958,-226.94623,1092.6744,37.727688,7582.306,0.0027385468,0.2737846,0.08533601
C1,2231.5950000000003,0.0,0.058569832599999476,1362.5718,16.448626,0.023084646,-762.5083,1308.0496,37.64335,9429.942,0.0027926378,0.026575089,0.27753153
C1,2235.886,0.0,0.08437983060000015,1948.9174,-7.891136,0.02558474,-1625.3585,1497.4967,32.255142,13697.495,0.0042559574,-0.31393254,0.39559278
C1,2240.177,2.0,0.15064192040000676,2686.5205,-88.36886,0.020677349,-2041.9071,1633.209,19.546728,19028.467,-0.0010274559,-0.34318742,0.4214077
C1,2244.468,2.0,0.12124001240000012,3417.7578,-116.42731,0.020199273,-1357.5775,1841.4606,13.580768,24221.018,-0.00094996486,-0.341319,0.27296808
C1,2248.759,2.0,0.14891618440000043,4077.1785,-85.22428,0.019291991,397.87634,2252.8345,11.768806,28922.656,-0.0008565691,-0.31681207,0.19371665
C1,2253.05,1.0,0.12795485039999996,4450.4478,-55.422794,0.018307371,2540.125,2800.5198,11.545078,31643.328,-0.0009739957,-0.3287979,0.128514
C1,2257.341,0.0,0.10651248100000031,4691.5063,-27.142298,0.01878719,4146.812,3294.673,12.295888,33132.79,5.036498e-05,-0.32429776,0.0608476
C1,2261.632,1.0,0.11272467740000063,4696.9487,1.879403,0.017915536,4593.1133,3569.882,12.879883,32992.12,-0.0005737,-0.28885242,-0.0028568904
C1,2265.923,0.0,0.0911462963999994,4496.3423,29.554605,0.018141918,3760.0168,3536.6404,13.105831,31468.328,-0.00035168053,-0.24261959,-0.07738785
C1,2270.214,0.0,0.10573783340000001,4234.265,57.579517,0.018581297,2123.5764,3205.3132,13.737559,29761.643,-0.00024074502,-0.18475997,-0.1596551
C1,2274.505,1.0,0.11616140179999851,3840.0996,86.283165,0.019297661,219.3556,2701.1345,14.762783,26750.045,-0.0002597168,-0.120837964,-0.26473537
C1,2278.796,0.0,0.07933810379999919,3415.334,116.093414,0.02077671,-1357.5775,2232.242,15.975003,23444.875,0.0002570758,-0.051933687,-0.3308158
C1,2283.087,0.0,0.12384803760000004,2907.4827,88.18845,0.022953184,-2220.4277,1961.4254,18.534727,20028.285,0.0015105944,0.012646754,-0.27762887
C1,2287.3779999999997,1.0,0.11711174760000014,2422.225,63.64561,0.025635669,-2160.9207,1858.1953,24.639893,16644.275,0.0032312535,0.034741085,-0.23967409
C1,2291.669,0.0,0.1030890104000002,1979.9108,-76.75344,0.018276501,-1238.5637,1784.2603,34.165802,13428.761,-0.0051655197,-0.027749022,-0.23430204
C1,2295.96,0.0,0.10268268480000002,1703.3119,-48.520626,0.025897494,100.34182,1673.9962,33.09452,11482.456,0.0015844317,-0.22412188,-0.21305187
C1,2300.251,0.0,0.11091841760000168,1967.4559,-8.515213,0.03042536,1349.9869,1586.8246,22.064774,13623.956,0.0056895837,-0.30514368,-0.06305996
C1,2304.542,3.0,0.12358376940000018,2520.644,38.484665,0.024365112,1707.0282,1703.7628,13.279381,17770.652,-0.00015294645,-0.2202977,-0.015285571
C1,2308.833,0.0,0.09774016679999939,3224.8408,76.12291,0.021711959,754.9178,2196.5137,9.997563,23006.611,-0.0019175714,-0.1422211,-0.0032705467
C1,2313.124,0.0,0.09763107780000017,4247.827,109.66268,0.02100712,-1298.0704,3033.0117,9.536964,30567.42,-0.0011955004,-0.08195575,-0.0038847923
C1,2317.415,0.0,0.09720535320000001,5241.159,142.11363,0.019285543,-3946.128,3947.2979,10.378363,37991.87,-0.0014223647,-0.030299187,-0.004412651
C1,2321.706,0.0,0.09101714840000043,6222.8013,51.90517,0.019357143,-5999.1157,4652.818,10.6654005,45403.094,-0.00026099946,0.011244376,-0.003729264
C1,2325.997,1.0,0.11709862480000076,7102.3477,-158.19269,0.018332623,-6475.172,4973.075,9.482025,53261.715,-0.0005184556,0.039544422,-0.0053515434
C1,2330.288,0.0,0.10895655660000042,7675.5063,-129.87318,0.017997451,-4868.485,4902.4937,7.660623,59399.355,-0.00016579172,0.071103096,-0.00798281
C1,2334.5789999999997,0.0,0.10691116960000116,8080.9478,-102.07144,0.017458191,-1714.6188,4630.524,6.0998178,64761.59,1.841373e-05,0.10063648,-0.012884934
C1,2338.87,2.0,0.11979930219999933,8010.938,-75.10273,0.016084833,1974.8094,4475.7935,5.200229,65804.4,-0.00054369017,0.12937729,-0.02317222
C1,2343.161,0.0,0.10974615119999975,7727.2026,-50.25552,0.015532439,4801.388,4663.9937,5.252171,65196.047,-0.00019082443,0.14952119,-0.04575173
C1,2347.452,0.0,0.11633248280000263,7172.685,-26.261627,0.013745073,6259.3066,5087.3555,6.364102,63362.84,-0.0010986851,0.17057514,-0.0747331
C1,2351.743,1.0,0.1218611128,6546.7993,-5.028788,0.013945162,6348.567,5397.216,7.440506,60902.043,0.00012175549,0.16783206,-0.121323824
C1,2356.034,1.0,0.11084893920000084,5850.6978,16.513144,0.01150567,5485.717,5319.8306,7.342159,57185.72,-0.00068957225,0.15329313,-0.16411693
C1,2360.325,1.0,0.11916879700000077,5134.014,34.28664,0.0154495835,4176.565,4792.348,5.660298,52865.598,0.0056501604,0.11278486,-0.20594363
C1,2364.616,0.0,0.11413445199999994,4622.369,58.15254,0.0,2540.125,3923.0984,4.017051,50348.62,-0.006885033,0.03216247,-0.26129594
C2,1394.85,NA,NA,3574.5112,77.96652,0.017796258,348.28723,1144.7374,16.967766,34735.098,0.008999537,0.12002468,0.10949233
C2,1399.1409999999998,NA,NA,2822.6843,105.45747,0.015398709,-524.4807,1566.34,18.676113,26217.916,0.0024699962,-0.109498344,0.013642709
C2,1403.432,NA,NA,3091.4673,129.2448,0.020988097,-1813.7974,1952.096,22.750235,28325.73,0.0043822993,-0.09176877,-0.018588861
C2,1407.723,NA,NA,3102.0266,81.66637,0.017993148,-2726.2363,2208.521,24.084465,27480.227,-0.0013392288,-0.12346445,-0.09957107
C2,1412.014,NA,NA,3173.8071,-50.538532,0.024019837,-2825.4146,2286.1494,23.617027,27667.482,0.0028772382,-0.18390295,-0.16089338
C2,1416.3049999999998,NA,NA,3127.9944,-93.433655,0.022824887,-1813.7971,2195.833,24.339434,26485.254,0.00035385977,-0.1523555,-0.17296727
C2,1420.596,NA,NA,2787.0596,-98.17469,0.024297677,-226.94618,1977.1389,22.730783,22698.086,0.0010152324,-0.19709584,-0.17585151
C2,1424.887,NA,NA,2495.5488,-60.640606,0.026094412,1141.7126,1690.8861,22.007442,19725.941,0.0029722608,-0.16610554,-0.12980011
C2,1429.1779999999999,NA,NA,1911.8197,-20.331003,0.023206573,1498.7542,1427.1161,24.115295,14594.522,0.0013777427,-0.19553971,-0.11408281
C2,1433.4689999999998,NA,NA,1375.6135,15.517582,0.017146852,983.0276,1243.0061,31.736813,10182.327,-0.002669036,-0.26701558,-0.14457805
C2,1437.76,NA,NA,1030.4131,22.00535,0.013161589,427.62982,1103.6783,46.461525,7341.6616,-0.00458837,-0.123799086,-0.17349407
C2,1442.051,NA,NA,924.36304,-37.663155,0.014134581,268.9447,959.9576,51.363567,6503.104,-0.0017394142,-0.16988452,-0.168457
C2,1446.3419999999999,NA,NA,897.0054,-35.828613,0.017469816,368.1229,850.79034,46.865818,6171.294,0.0032411367,-0.16300716,-0.0760816
C2,1450.6329999999998,NA,NA,982.07086,-8.841938,0.013955176,546.64355,853.38196,49.728745,6774.459,0.0009484577,-0.074347734,-0.12631263
C2,1454.924,NA,NA,1072.4,12.71546,0.0050487313,784.6713,947.6049,54.82815,7474.0435,-0.0074334433,-0.040371314,-0.26351696
C2,1459.215,NA,NA,1263.7911,20.51454,0.009871479,923.52075,1089.801,58.515884,9008.4795,-0.0029566782,-0.03558956,-0.19859971
C2,1463.5059999999999,NA,NA,1562.263,15.763607,0.018318243,983.02765,1245.7405,45.988857,11270.947,0.004216156,0.072895974,-0.15238029
C2,1467.797,NA,NA,2043.6892,44.060898,0.01953024,963.1921,1411.1156,25.884031,14775.786,0.0034198714,0.18053678,-0.10045298
C2,1472.088,NA,NA,2603.416,74.23043,0.018040797,844.17816,1693.0874,17.345621,19046.709,-0.00019593576,0.3142328,-0.030807627
C2,1476.379,NA,NA,3274.4163,62.09913,0.02070402,-107.932365,2193.6414,15.903815,24148.543,0.00087474537,0.28144237,0.014675988
C2,1480.6699999999998,NA,NA,4095.7847,94.08187,0.022075802,-2151.003,2793.509,17.218739,30317.34,0.0012617796,0.24695931,0.037090752
C2,1484.961,NA,NA,4723.475,88.183685,0.021970274,-4174.238,3275.6038,16.338104,34628.953,0.00047304554,0.16277319,0.05783293
C2,1489.252,NA,NA,5203.0723,-157.87752,0.02265127,-4709.8003,3536.7393,13.497757,37927.36,0.0006492776,0.082968764,0.07189584
C2,1493.543,NA,NA,5448.3135,-122.88675,0.02217291,-3122.9492,3613.3809,11.811878,39796.3,-0.00011988605,0.034854334,0.0869405
C2,1497.8339999999998,NA,NA,5406.8584,-88.634926,0.022253757,-127.768036,3577.6194,11.045681,39197.04,-0.00014865398,-0.0130877495,0.107281104
C2,1502.125,NA,NA,5268.949,-54.25821,0.02296932,2728.5637,3482.251,10.871202,37415.49,0.00065732445,-0.032892518,0.14668219
C2,1506.416,NA,NA,4934.541,-18.776121,0.02259848,4275.743,3374.6504,12.274708,34519.836,0.00067840633,-0.045268986,0.20936802
C2,1510.7069999999999,NA,NA,4406.3145,16.133106,0.021467783,3799.6875,3249.0342,16.122864,30663.822,0.00026133112,-0.04054806,0.22392672
C2,1514.9979999999998,NA,NA,3728.216,49.295673,0.018525274,1954.9738,3016.7585,21.299643,25777.904,-0.0017201174,0.005019771,0.17926696
C2,1519.289,NA,NA,3042.1694,77.91278,0.01872328,90.424,2619.7773,22.380512,20931.287,-0.00049870915,0.04474611,0.11957696
C2,1523.58,NA,NA,2493.1553,106.83575,0.017491523,-921.1935,2150.6536,21.141592,17114.25,-0.00087309466,0.060192745,0.06499317
C2,1527.8709999999999,NA,NA,2067.7861,93.85595,0.017141603,-1179.0569,1785.1641,23.787878,14227.104,-0.0007575305,0.066700034,0.0034459168
C2,1532.1619999999998,NA,NA,1842.6958,-39.664383,0.017503733,-1218.728,1584.6539,30.818935,12719.809,-0.0005001852,0.069623366,-0.059772413
C2,1536.453,NA,NA,1719.978,-92.62533,0.017287249,-1258.3992,1457.7142,34.611187,11873.651,-0.0013932228,0.072885886,-0.067471795
C2,1540.744,NA,NA,1789.1755,-65.92067,0.02119126,-1139.3855,1349.8387,31.997704,12334.348,0.0014221392,0.05342653,-0.043654017
C2,1545.0349999999999,NA,NA,1990.9158,-113.18526,0.022860162,-484.8095,1371.0438,27.674404,13702.72,0.001900166,0.034042675,0.0011292829
C2,1549.326,NA,NA,2250.7542,-77.871796,0.023149855,625.9861,1590.7936,24.729225,15387.224,0.0012474041,0.0075903735,0.05102322
C2,1553.617,NA,NA,2592.5073,-42.110825,0.022878682,1935.1382,1877.4497,23.113743,17671.76,0.0004920647,-0.002572139,0.09158574
C2,1557.908,NA,NA,2908.7903,-6.7687507,0.022045372,2728.5637,2092.1106,20.758602,20058.67,-0.0003560466,-0.0037767887,0.12662548
C2,1562.1989999999998,NA,NA,3227.3403,27.286055,0.022116048,2589.714,2184.2285,18.249182,22511.273,-6.549286e-05,0.015600443,0.1447973
C2,1566.49,NA,NA,3490.2258,61.45004,0.021408029,1359.9048,2205.1265,16.729424,24425.346,-0.0006323217,0.057134602,0.13805318
C2,1570.781,NA,NA,3640.0083,94.52032,0.02152602,-445.13824,2266.6292,15.947327,25517.4,-0.00032921782,0.11527782,0.11433133
C2,1575.072,NA,NA,3739.7695,127.77286,0.022559712,-2230.3457,2430.6843,15.91428,26360.08,0.0010616238,0.20761913,0.084620446
